Time /s,Voltage (V) vs Ref. ,WT,Blank
2985.8,-0.395,29.299,-3.597
2986,-0.395,30.443,-3.537
2986.2,-0.395,30.07,-3.736
2986.4,-0.395,29.961,-3.533
2986.6,-0.395,29.836,-3.272
2986.8,-0.395,30.571,-3.488
2987,-0.395,30.182,-3.264
2987.2,-0.395,30.069,-3.109
2987.4,-0.395,30.869,-3.083
2987.6,-0.395,30.684,-3.151
2987.8,-0.395,30.699,-3.186
2988,-0.395,30.268,-2.925
2988.2,-0.395,31.072,-2.702
2988.4,-0.395,31.143,-2.826
2988.6,-0.395,31.15,-2.781
2988.8,-0.395,31.317,-2.228
2989,-0.395,31.272,-2.628
2989.2,-0.395,31.198,-2.796
2989.4,-0.395,31.069,-2.18
2989.6,-0.395,31.275,-2.313
2989.8,-0.395,31.932,-2.374
2990,-0.395,31.843,-2.6
2990.2,-0.395,31.895,-2.113
2990.4,-0.395,31.77,-2.31
2990.6,-0.395,32.022,-2.175
2990.8,-0.395,32.11,-2.191
2991,-0.395,31.871,-2.851
2991.2,-0.395,31.729,-2.322
2991.4,-0.395,31.596,-1.801
2991.6,-0.395,31.742,-1.955
2991.8,-0.395,32.165,-1.74
2992,-0.395,31.895,-1.513
2992.2,-0.395,31.665,-1.616
2992.4,-0.395,32.097,-1.929
2992.6,-0.395,32.372,-1.781
2992.8,-0.395,31.945,-1.705
2993,-0.395,32.452,-1.631
2993.2,-0.395,32.275,-1.487
2993.4,-0.395,32.117,-1.59
2993.6,-0.395,32.172,-1.795
2993.8,-0.395,32.011,-1.814
2994,-0.395,32.284,-1.534
2994.2,-0.395,32.461,-1.683
2994.4,-0.395,31.855,-1.716
2994.6,-0.395,32.461,-1.641
2994.8,-0.395,32.922,-0.951
2995,-0.395,32.991,-1.056
2995.2,-0.395,32.493,-1.533
2995.4,-0.395,32.098,-1.04
2995.6,-0.395,33.017,-1.03
2995.8,-0.395,33.135,-1.275
2996,-0.395,32.707,-1.182
2996.2,-0.395,32.393,-1.407
2996.4,-0.395,33.6,-1.535
2996.6,-0.395,32.656,-1.425
2996.8,-0.395,32.236,-1.425
2997,-0.395,32.497,-1.105
2997.2,-0.395,33.852,-1.195
2997.4,-0.395,32.612,-0.983
2997.6,-0.395,33.078,-1.058
2997.8,-0.395,33.2,-1.036
2998,-0.395,33.003,-0.935
2998.2,-0.395,32.719,-1.24
2998.4,-0.395,32.751,-1.453
2998.6,-0.395,33.264,-0.712
2998.8,-0.395,33.267,-1.052
2999,-0.395,32.485,-1.45
2999.2,-0.395,33.082,-0.923
2999.4,-0.395,33.596,-1.043
2999.6,-0.395,33.305,-0.472
2999.8,-0.395,32.863,-0.924
3000,-0.395,32.986,-0.981
3000.2,-0.8,-801.777,-638.085
3000.4,-0.8,-401.506,-376.236
3000.6,-0.8,-284.184,-283.584
3000.8,-0.8,-225.969,-233.265
3001,-0.8,-191.298,-200.603
3001.2,-0.8,-168.9,-177.428
3001.4,-0.8,-151.047,-159.074
3001.6,-0.8,-137.905,-145.306
3001.8,-0.8,-127.907,-134.161
3002,-0.8,-120.076,-124.929
3002.2,-0.8,-112.805,-116.776
3002.4,-0.8,-106.552,-110.009
3002.6,-0.8,-103.064,-103.015
3002.8,-0.8,-98.155,-98.162
3003,-0.8,-95.24,-92.78
3003.2,-0.8,-91.642,-88.485
3003.4,-0.8,-87.738,-85.031
3003.6,-0.8,-85.511,-81.936
3003.8,-0.8,-82.672,-79.251
3004,-0.8,-80.991,-74.832
3004.2,-0.8,-78.775,-72.754
3004.4,-0.8,-77.009,-69.908
3004.6,-0.8,-75.431,-67.645
3004.8,-0.8,-73.884,-65.252
3005,-0.8,-73.164,-63.443
3005.2,-0.8,-70.856,-61.85
3005.4,-0.8,-69.951,-59.915
3005.6,-0.8,-68.717,-58.139
3005.8,-0.8,-68.274,-56.539
3006,-0.8,-66.537,-55.416
3006.2,-0.8,-65.063,-53.63
3006.4,-0.8,-64.949,-52.48
3006.6,-0.8,-64.342,-50.688
3006.8,-0.8,-63.122,-49.992
3007,-0.8,-61.619,-49.055
3007.2,-0.8,-62.147,-48.324
3007.4,-0.8,-60.857,-48.05
3007.6,-0.8,-59.904,-45.629
3007.8,-0.8,-59.354,-44.397
3008,-0.8,-58.998,-44.563
3008.2,-0.8,-59.23,-44.18
3008.4,-0.8,-57.805,-42.193
3008.6,-0.8,-58.775,-42.166
3008.8,-0.8,-55.938,-41.339
3009,-0.8,-56.589,-39.895
3009.2,-0.8,-55.731,-39.752
3009.4,-0.8,-54.79,-38.102
3009.6,-0.8,-55.669,-39.428
3009.8,-0.8,-54.021,-37.828
3010,-0.8,-54.662,-36.559
3010.2,-0.8,-53.997,-36.905
3010.4,-0.8,-53.715,-35.422
3010.6,-0.8,-53.785,-35.442
3010.8,-0.8,-52.626,-35.495
3011,-0.8,-52.551,-35.799
3011.2,-0.8,-52.772,-34.591
3011.4,-0.8,-51.508,-33.437
3011.6,-0.8,-51.512,-33.051
3011.8,-0.8,-51.542,-32.71
3012,-0.8,-50.789,-32.573
3012.2,-0.8,-50.182,-31.858
3012.4,-0.8,-50.215,-31.764
3012.6,-0.8,-49.95,-31.196
3012.8,-0.8,-49.43,-31.158
3013,-0.8,-50.6,-30.345
3013.2,-0.8,-48.615,-29.96
3013.4,-0.8,-48.788,-30.075
3013.6,-0.8,-48.517,-29.308
3013.8,-0.8,-48.994,-28.981
3014,-0.8,-48.173,-28.865
3014.2,-0.8,-47.428,-28.417
3014.4,-0.8,-47.706,-28.507
3014.6,-0.8,-48.101,-28.048
3014.8,-0.8,-47.462,-27.786
3015,-0.8,-47.209,-27.675
3015.2,-0.8,-46.64,-27.246
3015.4,-0.8,-47.016,-27.173
3015.6,-0.8,-46.894,-27.045
3015.8,-0.8,-46.418,-26.592
3016,-0.8,-46.892,-26.454
3016.2,-0.8,-45.64,-26.159
3016.4,-0.8,-45.785,-25.917
3016.6,-0.8,-45.405,-25.697
3016.8,-0.8,-45.541,-25.443
3017,-0.8,-45.569,-25.318
3017.2,-0.8,-45.738,-25.071
3017.4,-0.8,-44.233,-24.893
3017.6,-0.8,-45.046,-24.815
3017.8,-0.8,-45.114,-24.275
3018,-0.8,-44.286,-24.27
3018.2,-0.8,-44.273,-24.34
3018.4,-0.8,-44.268,-23.894
3018.6,-0.8,-44.471,-24.09
3018.8,-0.8,-43.543,-23.496
3019,-0.8,-43.398,-23.798
3019.2,-0.8,-44.068,-23.612
3019.4,-0.8,-43.373,-22.988
3019.6,-0.8,-43.204,-22.55
3019.8,-0.8,-43.779,-22.943
3020,-0.8,-43.125,-23.011
3020.2,-0.8,-43.205,-22.567
3020.4,-0.8,-41.951,-22.166
3020.6,-0.8,-43.043,-22.405
3020.8,-0.8,-42.876,-22.126
3021,-0.8,-42.338,-21.679
3021.2,-0.8,-42.101,-21.749
3021.4,-0.8,-42.034,-21.667
3021.6,-0.8,-42.245,-21.43
3021.8,-0.8,-41.879,-21.48
3022,-0.8,-41.859,-21.247
3022.2,-0.8,-42.243,-21.284
3022.4,-0.8,-42.617,-20.897
3022.6,-0.8,-41.494,-20.997
3022.8,-0.8,-41.857,-21.027
3023,-0.8,-42.13,-20.583
3023.2,-0.8,-40.939,-21.11
3023.4,-0.8,-41.372,-20.383
3023.6,-0.8,-42.016,-19.872
3023.8,-0.8,-41.219,-20.415
3024,-0.8,-41.139,-20.542
3024.2,-0.8,-40.761,-19.967
3024.4,-0.8,-41.527,-19.912
3024.6,-0.8,-40.736,-18.579
3024.8,-0.8,-40.618,-19.571
3025,-0.8,-40.933,-19.475
3025.2,-0.8,-41.057,-19.769
3025.4,-0.8,-40.293,-19.25
3025.6,-0.8,-40.121,-19.501
3025.8,-0.8,-39.88,-19.026
3026,-0.8,-39.987,-19.784
3026.2,-0.8,-39.581,-18.882
3026.4,-0.8,-39.675,-19.317
3026.6,-0.8,-40.182,-18.093
3026.8,-0.8,-40.077,-18.381
3027,-0.8,-39.484,-18.455
3027.2,-0.8,-39.209,-18.585
3027.4,-0.8,-39.504,-17.437
3027.6,-0.8,-39.043,-19.05
3027.8,-0.8,-39.61,-18.3
3028,-0.8,-39.017,-18.232
3028.2,-0.8,-39.426,-17.343
3028.4,-0.8,-39.335,-18.363
3028.6,-0.8,-38.721,-17.325
3028.8,-0.8,-40.004,-17.783
3029,-0.8,-38.017,-18.207
3029.2,-0.8,-38.642,-16.966
3029.4,-0.8,-39.467,-17.618
3029.6,-0.8,-39.009,-17.737
3029.8,-0.8,-38.26,-17.22
3030,-0.8,-38.603,-17.834
3030.2,-0.8,-38.736,-16.332
3030.4,-0.8,-38.792,-17.112
3030.6,-0.8,-38.36,-17.095
3030.8,-0.8,-38.301,-16.202
3031,-0.8,-38.2,-16.349
3031.2,-0.8,-39.128,-16.355
3031.4,-0.8,-38.166,-18.213
3031.6,-0.8,-38.29,-18.023
3031.8,-0.8,-39.239,-16.447
3032,-0.8,-38.562,-16.511
3032.2,-0.8,-37.383,-16.633
3032.4,-0.8,-38.329,-16.514
3032.6,-0.8,-38.186,-16.722
3032.8,-0.8,-38.417,-16.443
3033,-0.8,-37.513,-16.456
3033.2,-0.8,-38.48,-16.326
3033.4,-0.8,-37.711,-16.303
3033.6,-0.8,-37.626,-16.158
3033.8,-0.8,-37.458,-16.313
3034,-0.8,-37.297,-16.184
3034.2,-0.8,-37.409,-15.95
3034.4,-0.8,-37.209,-16.366
3034.6,-0.8,-38.046,-16.164
3034.8,-0.8,-36.989,-15.865
3035,-0.8,-37.549,-16.062
3035.2,-0.8,-37.636,-15.945
3035.4,-0.8,-37.886,-16.009
3035.6,-0.8,-36.695,-15.753
3035.8,-0.8,-37.871,-16.11
3036,-0.8,-36.51,-15.789
3036.2,-0.8,-37.476,-15.67
3036.4,-0.8,-37.149,-15.867
3036.6,-0.8,-36.426,-15.709
3036.8,-0.8,-37.346,-15.662
3037,-0.8,-37.551,-15.242
3037.2,-0.8,-37.1,-15.855
3037.4,-0.8,-35.188,-15.459
3037.6,-0.8,-36.891,-15.016
3037.8,-0.8,-36.885,-15.294
3038,-0.8,-37.215,-15.298
3038.2,-0.8,-36.575,-15.146
3038.4,-0.8,-37.007,-15.058
3038.6,-0.8,-37.077,-15.58
3038.8,-0.8,-35.995,-15.008
3039,-0.8,-37.056,-14.832
3039.2,-0.8,-36.897,-15.195
3039.4,-0.8,-35.723,-15.32
3039.6,-0.8,-35.178,-15.079
3039.8,-0.8,-37.223,-14.755
3040,-0.8,-35.559,-15.084
3040.2,-0.8,-36.166,-14.746
3040.4,-0.8,-35.968,-14.566
3040.6,-0.8,-36.7,-14.869
3040.8,-0.8,-35.306,-15.175
3041,-0.8,-35.309,-14.661
3041.2,-0.8,-36.673,-14.508
3041.4,-0.8,-35.545,-14.833
3041.6,-0.8,-36.816,-14.479
3041.8,-0.8,-35.324,-14.251
3042,-0.8,-36.129,-14.402
3042.2,-0.8,-36.042,-14.757
3042.4,-0.8,-35.784,-14.379
3042.6,-0.8,-35.631,-14.186
3042.8,-0.8,-36.137,-14.549
3043,-0.8,-36.403,-14.563
3043.2,-0.8,-35.959,-14.238
3043.4,-0.8,-36.189,-14.211
3043.6,-0.8,-35.105,-14.274
3043.8,-0.8,-36.56,-14.227
3044,-0.8,-35.216,-13.599
3044.2,-0.8,-35.016,-14.399
3044.4,-0.8,-36.327,-14.182
3044.6,-0.8,-35.326,-13.814
3044.8,-0.8,-35.748,-14.341
3045,-0.8,-34.716,-13.976
3045.2,-0.8,-35.575,-13.832
3045.4,-0.8,-35.626,-13.479
3045.6,-0.8,-34.754,-14.116
3045.8,-0.8,-35.081,-13.957
3046,-0.8,-34.71,-13.634
3046.2,-0.8,-34.436,-13.923
3046.4,-0.8,-35.185,-13.948
3046.6,-0.8,-34.705,-13.48
3046.8,-0.8,-35.421,-13.417
3047,-0.8,-33.766,-13.758
3047.2,-0.8,-35.28,-13.605
3047.4,-0.8,-35.146,-13.525
3047.6,-0.8,-34.881,-13.2
3047.8,-0.8,-35.208,-13.479
3048,-0.8,-35.17,-13.623
3048.2,-0.8,-34.466,-13.307
3048.4,-0.8,-34.161,-13.448
3048.6,-0.8,-34.033,-13.401
3048.8,-0.8,-34.888,-13.168
3049,-0.8,-34.839,-13.242
3049.2,-0.8,-34.75,-13.593
3049.4,-0.8,-34.366,-13.241
3049.6,-0.8,-34.672,-12.996
3049.8,-0.8,-35.144,-13.193
3050,-0.8,-34.474,-13.187
3050.2,-0.5075,2017.19,362.295
3050.4,-0.5075,1454.51,212.25
3050.6,-0.5075,1198.12,157.948
3050.8,-0.5075,1034.59,128.69
3051,-0.5075,919.707,109.568
3051.2,-0.5075,830.709,95.511
3051.4,-0.5075,759.077,84.872
3051.6,-0.5075,703.044,76.959
3051.8,-0.5075,655.468,70.116
3052,-0.5075,613.863,64.1
3052.2,-0.5075,579.52,59.328
3052.4,-0.5075,547.503,55.425
3052.6,-0.5075,522.241,51.263
3052.8,-0.5075,498.957,48.351
3053,-0.5075,477.473,45.785
3053.2,-0.5075,459.086,42.959
3053.4,-0.5075,442.45,40.267
3053.6,-0.5075,427.871,38.567
3053.8,-0.5075,413.714,36.531
3054,-0.5075,401.199,34.485
3054.2,-0.5075,390.697,33.175
3054.4,-0.5075,379.578,31.877
3054.6,-0.5075,371.04,30.147
3054.8,-0.5075,361.48,28.606
3055,-0.5075,354.09,27.777
3055.2,-0.5075,346.578,26.731
3055.4,-0.5075,339.339,25.333
3055.6,-0.5075,333.053,24.444
3055.8,-0.5075,327.203,23.883
3056,-0.5075,321.515,22.918
3056.2,-0.5075,316.203,21.536
3056.4,-0.5075,311.742,21.137
3056.6,-0.5075,306.723,20.726
3056.8,-0.5075,302.261,19.601
3057,-0.5075,298.464,19.081
3057.2,-0.5075,294.875,18.758
3057.4,-0.5075,291.126,17.81
3057.6,-0.5075,286.304,17.109
3057.8,-0.5075,285.612,16.928
3058,-0.5075,281.849,16.602
3058.2,-0.5075,278.35,15.511
3058.4,-0.5075,275.215,15.183
3058.6,-0.5075,272.798,15.068
3058.8,-0.5075,270.362,14.578
3059,-0.5075,267.794,13.589
3059.2,-0.5075,265.913,13.62
3059.4,-0.5075,263.44,13.524
3059.6,-0.5075,261.402,12.762
3059.8,-0.5075,259.024,12.46
3060,-0.5075,257.252,12.379
3060.2,-0.5075,255.337,11.885
3060.4,-0.5075,253.889,11.239
3060.6,-0.5075,251.941,11.374
3060.8,-0.5075,250.491,11.376
3061,-0.5075,248.879,10.479
3061.2,-0.5075,246.742,10.505
3061.4,-0.5075,245.699,10.693
3061.6,-0.5075,244.309,9.758
3061.8,-0.5075,243.415,9.454
3062,-0.5075,241.115,9.617
3062.2,-0.5075,239.898,9.652
3062.4,-0.5075,239.719,8.96
3062.6,-0.5075,237.637,8.835
3062.8,-0.5075,236.503,9.021
3063,-0.5075,235.15,8.49
3063.2,-0.5075,234.829,8.251
3063.4,-0.5075,232.361,8.135
3063.6,-0.5075,232.451,8.249
3063.8,-0.5075,231.623,7.434
3064,-0.5075,230.522,7.676
3064.2,-0.5075,229.355,7.631
3064.4,-0.5075,228.608,7.225
3064.6,-0.5075,227.942,7.066
3064.8,-0.5075,227.161,7.036
3065,-0.5075,225.981,6.953
3065.2,-0.5075,225.079,6.632
3065.4,-0.5075,224.618,6.365
3065.6,-0.5075,223.593,6.742
3065.8,-0.5075,222.745,6.151
3066,-0.5075,222.174,6.01
3066.2,-0.5075,222.143,6.071
3066.4,-0.5075,220.935,6.137
3066.6,-0.5075,219.826,5.677
3066.8,-0.5075,219.776,5.673
3067,-0.5075,219.475,5.563
3067.2,-0.5075,218.011,5.638
3067.4,-0.5075,217.728,5.153
3067.6,-0.5075,217.612,5.319
3067.8,-0.5075,216.444,5.229
3068,-0.5075,214.756,4.975
3068.2,-0.5075,215.309,4.978
3068.4,-0.5075,215.343,5.133
3068.6,-0.5075,213.874,4.803
3068.8,-0.5075,213.545,4.613
3069,-0.5075,213.732,4.667
3069.2,-0.5075,213.395,4.493
3069.4,-0.5075,211.504,4.225
3069.6,-0.5075,211.82,4.402
3069.8,-0.5075,211.643,4.335
3070,-0.5075,210.934,4.129
3070.2,-0.5075,209.903,4.033
3070.4,-0.5075,209.606,4.164
3070.6,-0.5075,209.507,4.068
3070.8,-0.5075,208.873,3.83
3071,-0.5075,208.428,3.75
3071.2,-0.5075,208.186,4.04
3071.4,-0.5075,208.196,3.528
3071.6,-0.5075,206.798,3.506
3071.8,-0.5075,206.355,3.556
3072,-0.5075,206.554,3.582
3072.2,-0.5075,206.176,3.176
3072.4,-0.5075,205.206,3.276
3072.6,-0.5075,204.54,3.695
3072.8,-0.5075,205.123,3.012
3073,-0.5075,203.992,3.275
3073.2,-0.5075,203.769,3.066
3073.4,-0.5075,203.154,3.138
3073.6,-0.5075,204.296,2.903
3073.8,-0.5075,203.069,2.91
3074,-0.5075,201.737,2.984
3074.2,-0.5075,202.535,2.596
3074.4,-0.5075,202.481,2.865
3074.6,-0.5075,201.101,2.993
3074.8,-0.5075,201.32,2.845
3075,-0.5075,201.708,2.576
3075.2,-0.5075,200.501,2.7
3075.4,-0.5075,200.139,2.712
3075.6,-0.5075,199.968,2.433
3075.8,-0.5075,200.744,2.213
3076,-0.5075,198.62,2.401
3076.2,-0.5075,199.17,2.501
3076.4,-0.5075,199.446,2.114
3076.6,-0.5075,199.3,2.334
3076.8,-0.5075,198.219,2.618
3077,-0.5075,197.943,2.357
3077.2,-0.5075,198.301,1.908
3077.4,-0.5075,197.657,2.155
3077.6,-0.5075,197.459,2.106
3077.8,-0.5075,197.604,2.048
3078,-0.5075,197.584,1.916
3078.2,-0.5075,196.562,2.263
3078.4,-0.5075,196.476,1.967
3078.6,-0.5075,196.519,1.631
3078.8,-0.5075,196.592,1.843
3079,-0.5075,195.603,2.287
3079.2,-0.5075,195.665,1.606
3079.4,-0.5075,196.327,1.77
3079.6,-0.5075,194.785,1.819
3079.8,-0.5075,195.117,1.688
3080,-0.5075,195.321,1.69
3080.2,-0.5075,195.144,1.582
3080.4,-0.5075,194.018,1.863
3080.6,-0.5075,194.637,1.387
3080.8,-0.5075,194.986,1.187
3081,-0.5075,194.056,1.786
3081.2,-0.5075,193.251,1.324
3081.4,-0.5075,193.734,1.577
3081.6,-0.5075,194.031,1.516
3081.8,-0.5075,193.276,1.536
3082,-0.5075,193.439,1.376
3082.2,-0.5075,193.692,1.264
3082.4,-0.5075,192.901,1.58
3082.6,-0.5075,191.949,1.537
3082.8,-0.5075,192.621,1.054
3083,-0.5075,192.967,1.413
3083.2,-0.5075,192.11,1.426
3083.4,-0.5075,192.238,1.052
3083.6,-0.5075,192.137,1.32
3083.8,-0.5075,191.508,1.379
3084,-0.5075,190.938,1.379
3084.2,-0.5075,191.354,1.201
3084.4,-0.5075,191.449,1.171
3084.6,-0.5075,191.233,1.426
3084.8,-0.5075,190.29,1.193
3085,-0.5075,190.32,1.104
3085.2,-0.5075,190.964,1.064
3085.4,-0.5075,190.115,1.128
3085.6,-0.5075,189.878,0.972
3085.8,-0.5075,190.128,0.975
3086,-0.5075,190.223,1.091
3086.2,-0.5075,189.136,0.907
3086.4,-0.5075,189.362,0.945
3086.6,-0.5075,189.707,1.147
3086.8,-0.5075,188.672,0.672
3087,-0.5075,187.958,0.881
3087.2,-0.5075,188.832,0.95
3087.4,-0.5075,188.989,0.964
3087.6,-0.5075,188.088,0.615
3087.8,-0.5075,187.947,0.727
3088,-0.5075,188.611,1.004
3088.2,-0.5075,187.63,0.617
3088.4,-0.5075,186.798,0.875
3088.6,-0.5075,187.427,0.751
3088.8,-0.5075,188.145,0.853
3089,-0.5075,186.984,0.438
3089.2,-0.5075,187.342,0.678
3089.4,-0.5075,187.323,0.95
3089.6,-0.5075,187.548,0.797
3089.8,-0.5075,186.365,0.369
3090,-0.5075,186.752,0.869
3090.2,-0.5075,187.771,0.666
3090.4,-0.5075,186.762,0.474
3090.6,-0.5075,186.502,0.66
3090.8,-0.5075,186.172,0.663
3091,-0.5075,186.544,0.671
3091.2,-0.5075,185.882,0.562
3091.4,-0.5075,186.514,0.814
3091.6,-0.5075,186.235,0.701
3091.8,-0.5075,187.177,0.32
3092,-0.5075,185.8,0.651
3092.2,-0.5075,185.456,0.756
3092.4,-0.5075,186.31,0.544
3092.6,-0.5075,185.968,0.388
3092.8,-0.5075,185.144,0.641
3093,-0.5075,185.554,0.6
3093.2,-0.5075,186.164,0.303
3093.4,-0.5075,185.193,0.399
3093.6,-0.5075,185.661,0.559
3093.8,-0.5075,185.803,0.443
3094,-0.5075,185.45,0.034
3094.2,-0.5075,184.611,0.538
3094.4,-0.5075,184.811,0.22
3094.6,-0.5075,185.111,0.293
3094.8,-0.5075,184.484,0.348
3095,-0.5075,184.453,0.484
3095.2,-0.5075,184.358,0.207
3095.4,-0.5075,184.995,0.151
3095.6,-0.5075,183.506,0.382
3095.8,-0.5075,183.65,0.408
3096,-0.5075,184.072,0.064
3096.2,-0.5075,183.798,0.267
3096.4,-0.5075,183.62,0.668
3096.6,-0.5075,183.59,0.118
3096.8,-0.5075,183.758,-0.039
3097,-0.5075,182.791,0.282
3097.2,-0.5075,182.579,0.328
3097.4,-0.5075,182.985,0.138
3097.6,-0.5075,183.128,0.078
3097.8,-0.5075,182.83,0.404
3098,-0.5075,182.893,0.1
3098.2,-0.5075,184.092,0.046
3098.4,-0.5075,182.122,0.135
3098.6,-0.5075,181.968,0.257
3098.8,-0.5075,182.793,0.011
3099,-0.5075,182.747,-0.001
3099.2,-0.5075,181.347,0.33
3099.4,-0.5075,182.029,0.057
3099.6,-0.5075,182.335,-0.031
3099.8,-0.5075,181.525,0.031
3100,-0.5075,182.315,0.199
3100.2,-0.4075,410.385,160.083
3100.4,-0.4075,304.096,96.641
3100.6,-0.4075,265.301,73.947
3100.8,-0.4075,243.903,61.073
3101,-0.4075,228.782,52.779
3101.2,-0.4075,217.219,46.784
3101.4,-0.4075,206.834,42.168
3101.6,-0.4075,199.309,38.214
3101.8,-0.4075,192.851,35.063
3102,-0.4075,186.666,32.879
3102.2,-0.4075,181.27,30.694
3102.4,-0.4075,176.467,28.639
3102.6,-0.4075,172.437,26.968
3102.8,-0.4075,168.313,25.572
3103,-0.4075,164.438,24.115
3103.2,-0.4075,161.63,22.959
3103.4,-0.4075,158.742,22.008
3103.6,-0.4075,155.107,21.211
3103.8,-0.4075,152.806,19.965
3104,-0.4075,150.657,19.568
3104.2,-0.4075,148.201,18.658
3104.4,-0.4075,145.378,17.896
3104.6,-0.4075,143.71,17.17
3104.8,-0.4075,142.493,16.793
3105,-0.4075,140.002,15.976
3105.2,-0.4075,137.913,15.374
3105.4,-0.4075,136.192,15.209
3105.6,-0.4075,134.888,14.727
3105.8,-0.4075,132.259,14.001
3106,-0.4075,131.383,13.663
3106.2,-0.4075,130.68,13.445
3106.4,-0.4075,129.07,12.972
3106.6,-0.4075,127.277,12.691
3106.8,-0.4075,126.097,12.336
3107,-0.4075,125.298,12.233
3107.2,-0.4075,123.38,11.617
3107.4,-0.4075,122.251,11.528
3107.6,-0.4075,121.135,11.132
3107.8,-0.4075,120.014,11.015
3108,-0.4075,118.934,10.506
3108.2,-0.4075,117.625,10.43
3108.4,-0.4075,117.631,10.285
3108.6,-0.4075,115.957,9.716
3108.8,-0.4075,115.147,9.848
3109,-0.4075,114.356,9.802
3109.2,-0.4075,113.709,9.464
3109.4,-0.4075,112.429,8.962
3109.6,-0.4075,111.094,9.12
3109.8,-0.4075,111.271,9.045
3110,-0.4075,110.027,8.562
3110.2,-0.4075,108.934,8.612
3110.4,-0.4075,108.66,8.578
3110.6,-0.4075,108.305,8.209
3110.8,-0.4075,106.547,7.837
3111,-0.4075,105.638,7.896
3111.2,-0.4075,105.746,7.989
3111.4,-0.4075,105.575,7.599
3111.6,-0.4075,104.138,7.588
3111.8,-0.4075,103.413,7.573
3112,-0.4075,103.215,7.391
3112.2,-0.4075,102.267,6.965
3112.4,-0.4075,101.516,7.121
3112.6,-0.4075,100.596,7.362
3112.8,-0.4075,100.969,6.874
3113,-0.4075,99.911,6.655
3113.2,-0.4075,99.707,6.815
3113.4,-0.4075,99.257,6.878
3113.6,-0.4075,98.913,6.368
3113.8,-0.4075,97.667,6.528
3114,-0.4075,97.586,6.53
3114.2,-0.4075,97.548,6.129
3114.4,-0.4075,96.744,6.047
3114.6,-0.4075,95.675,6.261
3114.8,-0.4075,95.588,6.12
3115,-0.4075,95.911,5.776
3115.2,-0.4075,94.386,5.947
3115.4,-0.4075,93.555,5.98
3115.6,-0.4075,93.41,5.674
3115.8,-0.4075,93.582,5.72
3116,-0.4075,92.384,5.906
3116.2,-0.4075,92.308,5.505
3116.4,-0.4075,92.372,5.356
3116.6,-0.4075,91.982,5.536
3116.8,-0.4075,90.65,5.659
3117,-0.4075,90.919,5.139
3117.2,-0.4075,91.438,5.241
3117.4,-0.4075,89.903,5.219
3117.6,-0.4075,89.511,5.051
3117.8,-0.4075,89.665,5.069
3118,-0.4075,89.525,5.034
3118.2,-0.4075,88.677,5.206
3118.4,-0.4075,88.024,4.809
3118.6,-0.4075,87.893,4.893
3118.8,-0.4075,87.201,5.103
3119,-0.4075,86.688,4.776
3119.2,-0.4075,86.906,4.717
3119.4,-0.4075,86.597,4.742
3119.6,-0.4075,86.274,4.823
3119.8,-0.4075,85.531,4.551
3120,-0.4075,85.168,4.421
3120.2,-0.4075,85.586,4.587
3120.4,-0.4075,84.664,4.535
3120.6,-0.4075,84.521,4.376
3120.8,-0.4075,84.302,4.503
